month_id,year,month,month_name,transport_mode,total_trips,avg_rainfall_mm,total_rainfall_mm,rainy_days,avg_max_temp,avg_min_temp,rainfall_month_category
2025-04,2025,4,April,light rail,4037864.0,4.38,131.4,14.0,24.536666666666672,16.616666666666667,Moderate Rainfall Month
2025-04,2025,4,April,metro,5904251.07,4.38,131.4,14.0,24.536666666666672,16.616666666666667,Moderate Rainfall Month
2025-04,2025,4,April,train,23173176.0,4.38,131.4,14.0,24.536666666666672,16.616666666666667,Moderate Rainfall Month
2025-05,2025,5,May,bus,21038784.0,6.870967741935483,212.99999999999997,21.0,20.80322580645161,13.919354838709676,High Rainfall Month
2025-05,2025,5,May,ferry,1329564.0,6.870967741935483,212.99999999999997,21.0,20.80322580645161,13.919354838709676,High Rainfall Month
2025-05,2025,5,May,light rail,3848686.0,6.870967741935483,212.99999999999997,21.0,20.80322580645161,13.919354838709676,High Rainfall Month
2025-05,2025,5,May,metro,6324356.62,6.870967741935483,212.99999999999997,21.0,20.80322580645161,13.919354838709676,High Rainfall Month
2025-05,2025,5,May,train,24026648.869999997,6.870967741935483,212.99999999999997,21.0,20.80322580645161,13.919354838709676,High Rainfall Month
2025-05,2025,5,May,unallocated,630.0,6.870967741935483,212.99999999999997,21.0,20.80322580645161,13.919354838709676,High Rainfall Month
2025-06,2025,6,June,bus,19148041.0,0.48000000000000004,14.4,7.0,17.85666666666667,8.553333333333333,Low Rainfall Month
2025-06,2025,6,June,ferry,1320642.0,0.48000000000000004,14.4,7.0,17.85666666666667,8.553333333333333,Low Rainfall Month
2025-06,2025,6,June,light rail,3772030.0,0.48000000000000004,14.4,7.0,17.85666666666667,8.553333333333333,Low Rainfall Month
2025-06,2025,6,June,metro,6194726.930000002,0.48000000000000004,14.4,7.0,17.85666666666667,8.553333333333333,Low Rainfall Month
2025-06,2025,6,June,train,23472766.87,0.48000000000000004,14.4,7.0,17.85666666666667,8.553333333333333,Low Rainfall Month
2025-07,2025,7,July,bus,19403343.0,4.52258064516129,140.2,11.0,17.84193548387097,9.238709677419354,Moderate Rainfall Month
2025-07,2025,7,July,ferry,1419625.0,4.52258064516129,140.2,11.0,17.84193548387097,9.238709677419354,Moderate Rainfall Month
2025-07,2025,7,July,light rail,4015116.0,4.52258064516129,140.2,11.0,17.84193548387097,9.238709677419354,Moderate Rainfall Month
2025-07,2025,7,July,metro,6123208.7700000005,4.52258064516129,140.2,11.0,17.84193548387097,9.238709677419354,Moderate Rainfall Month
2025-07,2025,7,July,train,23033377.970000003,4.52258064516129,140.2,11.0,17.84193548387097,9.238709677419354,Moderate Rainfall Month
2025-08,2025,8,August,bus,19984809.0,11.025806451612905,341.80000000000007,18.0,17.873333333333335,10.716129032258065,High Rainfall Month
2025-08,2025,8,August,ferry,1252846.0,11.025806451612905,341.80000000000007,18.0,17.873333333333335,10.716129032258065,High Rainfall Month
2025-08,2025,8,August,light rail,3813183.0,11.025806451612905,341.80000000000007,18.0,17.873333333333335,10.716129032258065,High Rainfall Month
2025-08,2025,8,August,metro,6151030.6000000015,11.025806451612905,341.80000000000007,18.0,17.873333333333335,10.716129032258065,High Rainfall Month
2025-08,2025,8,August,train,23973911.909999996,11.025806451612905,341.80000000000007,18.0,17.873333333333335,10.716129032258065,High Rainfall Month
